,code,date,Next1quar,ndcg@1,ndcg@2,ndcg@3,ndcg@5
178639,200015,2019/1/6,26.52342374,0.48496696,0.4666611,0.38997197,0.46217313
178640,519712,2019/1/6,36.40124095,1.2081268,0.59853226,0.50585335,0.6096686
178641,1955,2019/1/6,45.86977648,1.4573749,0.49464697,0.43731874,0.49228245
178642,519714,2019/1/6,33.13207547,1.2086822,0.56490374,0.47771803,0.57124984
178643,590008,2019/1/6,32.47116393,0.7572272,0.19219917,0.32091826,0.17180356
178644,340006,2019/1/6,33.55016838,1.0759891,0.26044583,0.2956535,0.24835917
178645,660012,2019/1/6,28.24555178,0.94408536,0.2568153,0.3258664,0.24536681
178646,90018,2019/1/6,29.75772946,-0.032693844,0.34154135,0.31193355,0.33861583
178647,483003,2019/1/6,17.77080511,0.47503513,0.1855454,0.21298161,0.16905934
178648,756,2019/1/6,36.63636364,1.6859285,0.33001122,0.33854824,0.32394382
178649,50026,2019/1/6,39.87621574,0.89512956,0.3040077,0.3709835,0.29524705
178650,2980,2019/1/6,39.77695167,0.7500818,0.43639362,0.4772519,0.431861
178651,1628,2019/1/6,37.03125,0.4133276,0.28995275,0.32694906,0.282966
178652,210003,2019/1/6,40.95277207,0.5060136,0.33515066,0.3063644,0.3256878
178653,160610,2019/1/6,18.02490588,0.93332785,0.41289905,0.4262947,0.40897572
178654,1637,2019/1/6,36.9193154,0.7467613,0.27748,0.3477541,0.26802784
178655,20009,2019/1/6,28.19824956,0.18823704,0.30723968,0.28929558,0.3000169
178656,1193,2019/1/6,33.16062176,1.1162313,0.19680251,0.26207745,0.18307176
178657,1473,2019/1/6,36.4403529,0.90626395,0.4062465,0.34496033,0.40374655
178658,2692,2019/1/6,40.23121387,0.3757115,0.46736783,0.4342694,0.46202558
178659,513,2019/1/6,41.38218152,1.8620155,0.30642748,0.2981147,0.29804522
178660,540002,2019/1/6,29.50619315,0.96606505,0.43238887,0.36341637,0.43386313
178661,1541,2019/1/6,29.14798206,1.5354192,0.2222867,0.34741488,0.21055794
178662,162605,2019/1/6,49.62951285,0.9070728,0.5604041,0.43116516,0.56524163
178663,161616,2019/1/6,35.98965287,0.7739885,0.2579578,0.33752543,0.24928384
178664,925,2019/1/6,27.97468354,2.4899604,0.21224667,0.34758973,0.19646065
178665,200010,2019/1/6,26.50238065,0.39692184,0.21745096,0.25326446,0.20455001
178666,398001,2019/1/6,31.08763334,0.3001958,0.25573698,0.27736357,0.2402209
178667,260109,2019/1/6,52.08135335,1.1314988,0.31455454,0.3686874,0.30467823
178668,70017,2019/1/6,34.51348943,0.620862,0.22866963,0.25336587,0.219149
178669,110029,2019/1/6,42.23132682,0.85474205,0.15593143,0.2220412,0.1395199
178670,470006,2019/1/6,31.43724224,1.9231483,0.2632012,0.39000693,0.25566798
178671,1717,2019/1/6,36.30686887,0.72955394,0.48666242,0.38819617,0.49024844
178672,100060,2019/1/6,43.78265413,0.6914854,0.3672423,0.37672558,0.35525304
178673,1163,2019/1/6,42.17171717,1.012041,0.35802227,0.3028767,0.3528154
178674,270021,2019/1/6,50.10380623,0.90608656,0.26307267,0.25296822,0.25897104
178675,220,2019/1/6,28.67383513,1.0999353,0.40874693,0.47742102,0.40800068
178676,710001,2019/1/6,38.52290102,1.9320598,0.2871541,0.33208066,0.27794382
178677,210005,2019/1/6,58.7075575,0.46933421,0.33817875,0.326506,0.3262098
178678,540006,2019/1/6,37.73133262,0.17814171,0.526186,0.39968222,0.53307796
178679,1559,2019/1/6,39.53488372,0.21068569,0.34786728,0.3500353,0.34608978
178680,400003,2019/1/6,21.23181184,1.878042,0.19553989,0.30438322,0.1780207
178681,519115,2019/1/6,46.60347551,1.255843,0.329435,0.3383731,0.3177701
178682,1167,2019/1/6,31.55737705,0.47642,0.22020143,0.2345635,0.20742977
178683,1938,2019/1/6,38.31273857,0.60814494,0.6375759,0.44983232,0.65298456
178684,884,2019/1/6,27.98122066,2.3335783,0.49812233,0.41096482,0.50533444
178685,519005,2019/1/6,38.50490093,0.032320827,0.26689577,0.28493977,0.25431374
178686,866,2019/1/6,33.88338834,2.2394295,0.23251618,0.30985558,0.21988425
178687,100039,2019/1/6,35.47893786,1.8032998,0.4586076,0.45166007,0.45738524
178688,290004,2019/1/6,30.14056225,0.8833806,0.068155,0.15070722,0.046717137
178689,1166,2019/1/6,24.55197133,0.87185043,0.22504865,0.30129534,0.21334377
178690,519013,2019/1/6,36.92482319,0.7340351,0.14332438,0.18158993,0.12540965
178691,270005,2019/1/6,22.80148237,0.94180226,0.16099715,0.204866,0.14725365
178692,162203,2019/1/6,34.85011905,1.2174451,0.49221408,0.40954718,0.4932644
178693,1158,2019/1/6,33.77609108,0.6945705,0.2569655,0.2624608,0.24651271
178694,310358,2019/1/6,27.81600266,0.8821047,0.3069462,0.26692986,0.29650083
178695,540010,2019/1/6,46.65910809,0.28133634,0.17145562,0.28728572,0.15349153
178696,828,2019/1/6,44.2660845,1.4816544,0.24626802,0.30600205,0.2330643
178697,206002,2019/1/6,35.56405354,1.2980312,0.29542243,0.32760313,0.2846032
178698,610006,2019/1/6,31.08363522,0.8313417,0.17255521,0.22674172,0.1537807
178699,1719,2019/1/6,43.07891332,0.5102053,0.4281066,0.36187536,0.423963
178700,270041,2019/1/6,28.85969029,1.0958338,0.51065797,0.43956265,0.51594085
178701,524,2019/1/6,27.87239983,1.9029338,0.19959043,0.28494713,0.18536915
178702,263,2019/1/6,37.19667043,1.3521403,0.2669958,0.35790694,0.24900532
178703,70032,2019/1/6,29.88972973,1.0319331,0.5086191,0.45492634,0.5135652
178704,1008,2019/1/6,25.98684211,1.2774836,0.4970277,0.3923305,0.50117445
178705,1349,2019/1/6,34.64373464,0.44142166,0.026974162,0.20763327,0.003392983
178706,162212,2019/1/6,32.35339626,0.75211614,0.27050644,0.2723481,0.2607921
178707,660015,2019/1/6,27.62862212,1.0429628,0.37852448,0.38322166,0.3743648
178708,20023,2019/1/6,46.50776053,1.149509,0.3386634,0.37654388,0.32918632
178709,165512,2019/1/6,24.90747594,1.2482364,0.53643626,0.49192712,0.55042833
178710,1403,2019/1/6,28.15249267,-0.060321018,0.17872618,0.22569872,0.16373098
178711,310328,2019/1/6,31.11424172,0.44702047,0.27116823,0.23522799,0.2639016
178712,590001,2019/1/6,35.85753081,0.78428006,0.19176593,0.21891248,0.175131
178713,1291,2019/1/6,28.71870398,1.9889574,0.15618385,0.21936937,0.14311276
178714,1416,2019/1/6,37.77372263,1.1548829,0.14512794,0.24126427,0.13277029
178715,162214,2019/1/6,44.04591105,1.0995358,0.26533893,0.29347655,0.25249028
178716,700003,2019/1/6,45.41645597,1.0172181,0.20263052,0.26775134,0.18578792
178717,450002,2019/1/6,30.94990509,0.82243335,0.55179495,0.4049101,0.56218916
178718,960,2019/1/6,36.58798283,0.30944508,0.38523912,0.34709132,0.38240287
178719,100056,2019/1/6,17.44831064,0.44603074,0.30718997,0.33790597,0.29705018
178720,165516,2019/1/6,40.11998703,0.68187326,0.2806741,0.35082698,0.2732126
178721,729,2019/1/6,36.22782446,1.7227613,0.2572369,0.34396225,0.24703524
178722,160613,2019/1/6,31.95910703,0.88406783,0.47299856,0.4258486,0.47985327
178723,3054,2019/1/6,35.84229391,0.7551671,0.40509397,0.45204458,0.39784446
178724,481004,2019/1/6,39.69650714,1.2804433,0.10617432,0.1829044,0.08388794
178725,519069,2019/1/6,27.81164414,1.2636797,0.5371569,0.44636625,0.55133754
178726,90019,2019/1/6,41.1922105,-0.6713435,0.46715325,0.48079428,0.4707116
178727,57,2019/1/6,24.72103004,1.480899,0.37378722,0.38544482,0.37407148
178728,586,2019/1/6,30.58823529,1.9821721,0.287651,0.36103413,0.2745861
178729,70022,2019/1/6,35.37069726,1.5640517,0.27183777,0.3726534,0.26039028
178730,1463,2019/1/6,21.22571001,0.24753518,0.28158364,0.3266861,0.2686112
178731,3053,2019/1/6,35.85798817,0.7546916,0.4087997,0.4538933,0.40176263
178732,1421,2019/1/6,35.75832306,0.4172254,0.14958833,0.2105139,0.13196084
178733,257030,2019/1/6,34.18909166,0.8703982,0.38663855,0.32862186,0.38254797
178734,532,2019/1/6,40.61841181,2.5962348,0.44736138,0.41115883,0.44813034
178735,50004,2019/1/6,25.47357475,1.0639951,0.34320068,0.3609029,0.33726925
178736,592,2019/1/6,33.88266315,2.6049595,0.29826152,0.3448792,0.29420108
178737,530011,2019/1/6,31.44028917,1.0508475,0.45657903,0.40913862,0.45837453
178738,460001,2019/1/6,29.03426504,0.9467413,0.34950182,0.31714958,0.3462081
178739,161609,2019/1/6,28.7037037,0.76506233,0.3324796,0.31324703,0.32304916
178740,519670,2019/1/6,22.17881944,0.9219734,0.24088685,0.3104794,0.23018831
178741,960000,2019/1/6,37.77570963,0.10886837,0.5326788,0.40269473,0.5397581
178742,233015,2019/1/6,27.67586931,2.3564951,0.2692013,0.33207843,0.2643757
178743,202005,2019/1/6,35.92174971,1.020845,0.3040472,0.30481663,0.3060626
178744,3624,2019/1/6,18.35489382,0.9156171,0.38998324,0.36900043,0.38439634
178745,519994,2019/1/6,31.41165873,0.6659713,0.26486802,0.24948166,0.25388896
178746,1028,2019/1/6,42.77673546,1.0713242,0.17997353,0.25691,0.16477329
178747,470008,2019/1/6,37.03290159,1.989032,0.27062237,0.34129333,0.2626919
178748,160106,2019/1/6,32.18322563,0.2160398,0.087601185,0.17118832,0.07026578
178749,590005,2019/1/6,34.57997699,1.6568533,0.17407176,0.26742294,0.15571347
178750,288002,2019/1/6,32.69444478,1.6094171,0.2933795,0.32877496,0.28607565
178751,519702,2019/1/6,31.89393018,1.6304587,0.43311268,0.4210943,0.43095213
178752,510081,2019/1/6,20.81621283,1.0814893,0.28755125,0.3157055,0.28093728
178753,996,2019/1/6,23.88663968,0.5458774,0.05340482,0.18842496,0.028230654
178754,1685,2019/1/6,20.67099567,1.825201,0.43604708,0.45736223,0.437806
178755,974,2019/1/6,27.38084827,2.9679863,0.48953837,0.4744296,0.4978025
178756,450007,2019/1/6,29.54885442,1.0708554,0.28042674,0.26432014,0.2705313
178757,2332,2019/1/6,34.20152301,0.21022601,0.42976472,0.36414528,0.43409207
178758,470098,2019/1/6,37.48516614,1.9414196,0.3007598,0.3384497,0.2963544
178759,202019,2019/1/6,35.27353999,0.84679556,0.11305077,0.16034217,0.09708412
178760,180031,2019/1/6,47.52125782,0.2751033,0.35428032,0.31560802,0.35090417
178761,968006,2019/1/6,14.61698543,0.56926733,0.44380066,0.43894023,0.44592392
178762,831,2019/1/6,32.61058109,1.3812225,0.34665522,0.36141458,0.34398174
178763,1605,2019/1/6,31.13207547,0.764135,0.5589556,0.4156065,0.5640153
178764,1528,2019/1/6,18.46153846,1.434327,0.63855064,0.5124687,0.6541447
178765,450011,2019/1/6,35.34409516,1.6211095,0.44150126,0.40578723,0.4393332
178766,210004,2019/1/6,38.80470281,0.70472753,0.19173808,0.2685188,0.1746207
178767,2334,2019/1/6,17.81433196,1.5447536,0.617624,0.50386703,0.6225625
178768,40005,2019/1/6,41.76956236,1.4473342,0.37885126,0.34746945,0.3754105
178769,570008,2019/1/6,27.00640681,1.0747998,0.41637814,0.39790764,0.42063582
178770,50010,2019/1/6,49.3414834,0.98740566,0.2211874,0.29377225,0.20686822
178771,700001,2019/1/6,30.05455447,1.2262609,0.31267962,0.29897553,0.3016843
178772,166001,2019/1/6,39.85615823,0.38050792,0.40340534,0.33084658,0.40514702
178773,550008,2019/1/6,32.424051,0.63853544,0.34302586,0.37629637,0.33699104
178774,519665,2019/1/6,31.85282359,2.404634,0.41940942,0.45138603,0.42203057
178775,519979,2019/1/6,33.53451716,0.38009012,0.38115495,0.33128583,0.37645182
178776,540003,2019/1/6,36.2675737,0.7265624,0.37095913,0.33815715,0.36583236
178777,117,2019/1/6,41.42259414,1.5190529,0.26426572,0.32789692,0.25043035
178778,577,2019/1/6,30.14375562,4.2659225,0.5358013,0.55459523,0.54455596
178779,519694,2019/1/6,31.5915628,1.6183712,0.48745134,0.42965057,0.49160314
178780,90004,2019/1/6,28.91511361,0.51791763,0.47771302,0.40942556,0.47835872
178781,778,2019/1/6,36.01694915,1.922617,0.33471656,0.4001649,0.33005425
178782,630002,2019/1/6,26.30995628,1.0286766,0.3024167,0.3187138,0.2947551
178783,110023,2019/1/6,34.11764706,1.0094906,0.44561207,0.40594146,0.44803825
178784,202011,2019/1/6,27.79022023,0.5745019,0.3802434,0.33195582,0.3751031
178785,519668,2019/1/6,33.40124605,1.0747317,0.29205164,0.37510934,0.2864068
178786,590002,2019/1/6,29.53907816,1.6482878,0.20639814,0.28103817,0.19260582
178787,2340,2019/1/6,41.09720885,0.6272138,0.4127509,0.39544895,0.41312155
178788,418,2019/1/6,39.02616279,1.1264237,0.39084178,0.37009522,0.38442975
178789,163803,2019/1/6,16.78585777,1.4300001,0.35402405,0.3344315,0.35146305
178790,893,2019/1/6,19.45606695,2.2094665,0.06782679,0.23951489,0.042455528
178791,110011,2019/1/6,40.83768218,1.2254885,0.5838172,0.47138032,0.5965575
178792,377530,2019/1/6,33.14309009,0.5213613,0.2813221,0.28021848,0.2711952
178793,162201,2019/1/6,46.66363912,0.17612582,0.25939354,0.33538795,0.24037261
178794,1042,2019/1/6,33.99558499,1.274551,0.14426443,0.29172593,0.12533253
178795,161606,2019/1/6,50.31648559,1.0988543,0.4079652,0.35197917,0.406243
178796,240009,2019/1/6,28.82027198,1.3906381,0.3126765,0.3578741,0.30131587
178797,180012,2019/1/6,35.7571298,0.9050962,0.54012674,0.39348388,0.54745716
178798,127,2019/1/6,24.17368421,1.385584,0.4992143,0.4510842,0.50263345
178799,1677,2019/1/6,28.58555885,0.99257904,0.4820303,0.44099352,0.48818406
178800,161610,2019/1/6,39.54406903,1.0488958,0.33359027,0.2736316,0.3290885
178801,519673,2019/1/6,29.3867121,2.1510892,0.41326067,0.4247053,0.41159505
178802,660004,2019/1/6,25.59045226,0.91702884,0.4382486,0.3876248,0.43814424
178803,379010,2019/1/6,46.47828797,0.5176075,0.21670489,0.28099436,0.20062044
178804,1256,2019/1/6,29.5900858,1.3541642,0.4724866,0.4528384,0.48077852
178805,519692,2019/1/6,32.13399821,1.223525,0.23744522,0.26568863,0.2263226
178806,180013,2019/1/6,30.91550183,0.55172145,0.28638735,0.31982002,0.27670157
178807,260115,2019/1/6,25.86846543,0.9200426,0.37587497,0.36638528,0.37046185
178808,206012,2019/1/6,36.78278689,0.8476153,0.22310878,0.27345365,0.21340162
178809,519025,2019/1/6,35.06493506,0.23596506,0.2518941,0.23604608,0.24058364
178810,110015,2019/1/6,37.27177134,1.6179607,0.44179574,0.3740304,0.44312775
178811,1663,2019/1/6,21.90860215,1.4359375,0.33591866,0.3657335,0.32792458
178812,40011,2019/1/6,35.22021713,0.26886868,0.57256687,0.51496893,0.58935916
178813,270008,2019/1/6,27.5286135,1.2850541,0.29623196,0.31515384,0.28257343
178814,162006,2019/1/6,23.67257854,1.0602521,0.3915578,0.31958458,0.38714835
178815,570005,2019/1/6,16.61713051,0.7610993,0.5719257,0.50681484,0.5839058
178816,377010,2019/1/6,37.05260798,0.2929831,0.11377689,0.23708491,0.09702702
178817,1616,2019/1/6,36.85220729,0.17983581,0.34967458,0.38484395,0.33831513
178818,1245,2019/1/6,27.0718232,0.9271352,0.12948045,0.18665858,0.11129299
178819,400007,2019/1/6,23.80656058,1.761659,0.41857785,0.36186376,0.41623384
178820,121003,2019/1/6,26.26257194,1.3454329,0.36291197,0.32198054,0.35277134
178821,630001,2019/1/6,24.7647723,0.45759094,0.18483822,0.29491067,0.16836847
178822,803,2019/1/6,33.48540146,2.0154965,0.34584993,0.33046573,0.3414129
178823,110010,2019/1/6,31.75671504,1.5266085,0.3134758,0.27717647,0.3100555
178824,320015,2019/1/6,15.35498439,1.0628529,0.5333202,0.4831409,0.54233617
178825,1475,2019/1/6,29.59501558,1.0807955,0.23259345,0.29871216,0.22236526
178826,163302,2019/1/6,22.95757757,1.6101248,0.3095755,0.3365992,0.30387655
178827,580002,2019/1/6,35.2925437,0.36264536,0.058515992,0.15414287,0.0314605
178828,2333,2019/1/6,34.01969561,0.22393948,0.42172974,0.36058548,0.42467448
178829,163411,2019/1/6,30.10269576,1.1515805,0.4773523,0.47331336,0.48036143
178830,83,2019/1/6,44.44444444,2.1088336,0.55559725,0.5136203,0.56141704
178831,180010,2019/1/6,27.63773857,1.1138262,0.30518186,0.27180126,0.2999056
178832,549,2019/1/6,44.41017733,2.04685,0.24459589,0.33309752,0.23165856
178833,257070,2019/1/6,42.76183088,0.7640952,0.15314274,0.28242227,0.13131416
178834,690005,2019/1/6,50.69444444,0.9124804,0.3753627,0.3101912,0.372502
178835,3095,2019/1/6,36.95438459,0.926364,0.45076025,0.40843496,0.45433018
178836,294,2019/1/6,45.81196581,1.3421162,0.5117369,0.42364824,0.51217794
178837,1009,2019/1/6,33.19148936,1.1260139,0.26824075,0.29769945,0.2573438
178838,481008,2019/1/6,19.93801653,1.1052526,0.60341465,0.50791395,0.6128133
178839,1070,2019/1/6,46.67393675,0.8732058,0.291097,0.2933981,0.28191578
178840,978,2019/1/6,38.9878696,0.6610769,0.2760693,0.29841727,0.2705731
178841,360006,2019/1/6,34.91180301,0.5764376,0.44145077,0.37751856,0.43820336
178842,163412,2019/1/6,26.33533645,1.6347815,0.5307939,0.49107864,0.5368268
178843,90007,2019/1/6,31.95852797,-0.059780844,0.37672505,0.35594547,0.37667492
178844,31,2019/1/6,36.18581907,0.8467152,0.15948015,0.26437032,0.14286698
178845,163409,2019/1/6,35.82878677,1.5967298,0.32783288,0.3895922,0.32071587
178846,1104,2019/1/6,36.04651163,1.1792297,0.5164955,0.45188013,0.5235283
178847,519056,2019/1/6,39.71756399,1.8880666,0.63674897,0.46776408,0.6459428
178848,240011,2019/1/6,37.56916996,0.8181546,0.29272062,0.37030086,0.28480956
178849,420005,2019/1/6,25.15765018,1.3268843,0.32070512,0.32949,0.31144688
178850,2305,2019/1/6,34.67336683,0.4445305,0.23946638,0.29896772,0.22692202
178851,1521,2019/1/6,36.12431868,0.934735,0.31244573,0.36025038,0.3069489
178852,519704,2019/1/6,34.30184359,0.9838754,0.4366257,0.40802267,0.43904075
178853,519110,2019/1/6,55.37619699,0.96395856,0.14231533,0.26684526,0.12161994
178854,320005,2019/1/6,44.38955936,0.94145894,0.24844237,0.2739658,0.24209875
178855,50009,2019/1/6,41.68116215,1.4175487,0.15968426,0.22229084,0.1400988
178856,1186,2019/1/6,34.29286608,1.3187319,0.4452017,0.38926694,0.44649097
178857,163406,2019/1/6,42.56394779,1.3643225,0.39601722,0.41640422,0.39468822
178858,3096,2019/1/6,37.03703704,0.99228173,0.46846834,0.415083,0.47523808
178859,460002,2019/1/6,34.35270133,0.7248335,0.24297445,0.25831264,0.23758188
178860,410009,2019/1/6,25.85016287,0.46394646,0.23723716,0.25733534,0.2272612
178861,711,2019/1/6,37.93991416,2.321032,0.3939509,0.4527029,0.39472404
178862,360001,2019/1/6,31.41266783,1.3985797,0.18048173,0.25974745,0.16671857
178863,260112,2019/1/6,10.21867503,0.31590056,0.60844886,0.5166114,0.62258756
178864,80005,2019/1/6,27.18357488,0.5540976,0.57522535,0.42800763,0.5870517
178865,1672,2019/1/6,32.72804956,0.81057155,0.30719993,0.33319047,0.30120298
178866,339,2019/1/6,36.2840615,1.6414351,0.43969044,0.40019852,0.44144356
178867,519039,2019/1/6,30.61958326,0.42713958,0.27118498,0.25122544,0.2662749
178868,20,2019/1/6,33.48470363,1.2154207,0.42718762,0.37158078,0.42692295
178869,746,2019/1/6,41.50793651,1.531506,0.4138588,0.3788142,0.41018844
178870,519975,2019/1/6,34.80903773,0.37915283,0.12799846,0.2145362,0.11003899
178871,340007,2019/1/6,28.08611292,0.63549733,0.35074565,0.3625333,0.34629765
178872,110022,2019/1/6,47.99321651,0.5978301,0.571656,0.50669056,0.5811729
178873,160603,2019/1/6,30.08818772,0.5961207,0.31491598,0.35807902,0.30732203
178874,1162,2019/1/6,24.76190476,0.81776834,0.37624547,0.3185608,0.37636727
178875,160512,2019/1/6,32.22048679,0.90590006,0.17110924,0.28965166,0.15404437
178876,519993,2019/1/6,28.22574499,0.66841614,0.24648029,0.2814934,0.23284334
178877,761,2019/1/6,26.63802363,2.3537955,0.38710564,0.33764866,0.38838223
178878,594,2019/1/6,30.6738962,3.2012334,0.35939193,0.39795813,0.35657358
178879,519068,2019/1/6,33.37943456,1.6016278,0.45832908,0.4079306,0.46082088
178880,519001,2019/1/6,28.16826588,1.0705811,0.22413163,0.25999236,0.2124752
178881,202009,2019/1/6,25.54670126,1.4333736,0.21541457,0.253878,0.20143938
178882,398061,2019/1/6,43.24299579,1.1626325,0.34689686,0.3413492,0.33568823
178883,580001,2019/1/6,27.16742853,0.27182266,0.26206103,0.28290024,0.24773932
178884,260101,2019/1/6,25.66852263,0.55873907,0.4436853,0.40327403,0.4478277
178885,161706,2019/1/6,40.5735104,0.93022686,0.34776852,0.33376136,0.33989832
178886,240017,2019/1/6,30.09727501,1.022518,0.2199454,0.3301883,0.20705526
178887,854,2019/1/6,47.67346939,2.4962966,0.41583887,0.40634307,0.41229576
178888,519727,2019/1/6,53.26040141,1.3474842,0.28012663,0.3604166,0.2643481
178889,519983,2019/1/6,33.21552689,0.07773732,0.16026075,0.23168568,0.14508948
178890,70027,2019/1/6,33.13138963,0.9710966,0.20378393,0.27836144,0.18802786
178891,660005,2019/1/6,29.71026093,0.81859577,0.23109211,0.3095265,0.2185276
178892,2562,2019/1/6,33.57588358,1.3335565,0.4397304,0.42007044,0.4387518
178893,481013,2019/1/6,26.82863284,1.1499884,0.5009828,0.420492,0.50663996
178894,2229,2019/1/6,31.6536915,1.2192072,0.54868543,0.49142885,0.5544254
178895,233007,2019/1/6,29.45351642,1.9248273,0.39273047,0.41324592,0.39184982
178896,290006,2019/1/6,40.11433597,0.56127334,0.096297964,0.20674016,0.074921496
178897,40020,2019/1/6,38.54724663,0.8823548,0.3656651,0.38965693,0.35901713
178898,628,2019/1/6,28.31016825,0.93903613,0.63464946,0.44965437,0.6484461
178899,2387,2019/1/6,18.21950257,0.5869937,0.56064075,0.44479927,0.56808394
178900,610004,2019/1/6,37.70028275,0.87695175,0.4205888,0.39694118,0.414977
178901,519698,2019/1/13,38.19494069,0.9226763,0.33132675,0.35954767,0.32033613
178902,660012,2019/1/13,22.4290647,0.9586525,0.2836869,0.34226438,0.27326876
178903,90018,2019/1/13,23.56540084,-0.06982953,0.37538552,0.3342308,0.37256256
178904,519979,2019/1/13,25.45549938,0.4381247,0.41287643,0.36146387,0.40670353
178905,965,2019/1/13,34.61103024,0.608612,0.21343663,0.33307648,0.19564916
178906,481008,2019/1/13,16.8197114,1.0140597,0.6057638,0.50984067,0.61513424
178907,2333,2019/1/13,27.26094003,0.34832916,0.42221245,0.3674641,0.42119065
178908,20010,2019/1/13,31.55284432,0.52453107,0.31376815,0.322594,0.3128745
178909,202003,2019/1/13,27.20864662,0.71306926,0.39261436,0.31509376,0.39038032
178910,540002,2019/1/13,23.72998982,1.0264994,0.44501474,0.37560046,0.44533694
178911,121008,2019/1/13,25.28241705,0.72525537,0.2787538,0.26485986,0.26927993
178912,200015,2019/1/13,21.84629694,0.53534776,0.49236923,0.40450022,0.4885933
178913,519712,2019/1/13,30.67437966,1.1549058,0.6313359,0.5241767,0.6443436
178914,519678,2019/1/13,32.35126092,1.110882,0.31447208,0.34330112,0.3077646
178915,294,2019/1/13,39.86636971,1.2657436,0.5504569,0.451836,0.5520291
178916,1955,2019/1/13,39.9047619,1.5275872,0.5128704,0.45117414,0.5092886
178917,549,2019/1/13,35.05231689,1.9322165,0.2820495,0.3580311,0.26924786
178918,756,2019/1/13,27.8322926,1.5343946,0.3517169,0.35146222,0.3464945
178919,163412,2019/1/13,20.73428622,1.3531655,0.5549661,0.5082908,0.56210774
178920,519039,2019/1/13,24.61413485,0.3689405,0.27867222,0.2599708,0.27240488
178921,162202,2019/1/13,22.9224763,0.557962,0.28280452,0.31008896,0.26898918
178922,590008,2019/1/13,23.89592605,0.8352866,0.21058942,0.33377528,0.18918578
178923,213002,2019/1/13,34.15234702,0.14619079,0.24980225,0.22212827,0.23646583
178924,1463,2019/1/13,13.33333333,0.27387872,0.31637692,0.349244,0.3032751
178925,163409,2019/1/13,28.6285683,1.6563561,0.36125153,0.41494808,0.35408926
178926,165516,2019/1/13,34.7177398,0.77927405,0.30735335,0.37123042,0.2992908
178927,729,2019/1/13,26.50273224,1.7454019,0.28253022,0.3628591,0.2726116
178928,400007,2019/1/13,17.86485653,1.6729038,0.44324082,0.37834063,0.4421486
178929,519965,2019/1/13,26.94355698,1.1981791,0.3212976,0.3008125,0.3146936
178930,519021,2019/1/13,22.70475561,0.9970511,0.3061267,0.34126285,0.2956799
178931,160613,2019/1/13,29.15991188,0.75021505,0.4897135,0.43956083,0.49733832
178932,3054,2019/1/13,26.48774796,0.81776637,0.4217235,0.45945054,0.41365775
178933,1663,2019/1/13,18.94039735,1.3543677,0.3648889,0.38463724,0.35804373
178934,519069,2019/1/13,21.40594358,1.2420466,0.5578257,0.46351957,0.5707488
178935,481004,2019/1/13,34.96813031,1.2282546,0.12422425,0.19706379,0.10254647
178936,233007,2019/1/13,22.21560725,1.8213606,0.42928842,0.4394672,0.42937285
178937,1306,2019/1/13,25.26595745,0.8006366,0.32714793,0.3368019,0.3231064
178938,450009,2019/1/13,28.67743983,0.82713276,0.56935793,0.42991567,0.5818421
178939,90019,2019/1/13,36.10528599,-0.5285718,0.48977306,0.48700556,0.49178606
178940,519679,2019/1/13,26.72090113,1.1980298,0.24127732,0.31378338,0.23087887
178941,1956,2019/1/13,35.06032647,-0.004188704,0.3179745,0.3666725,0.30555728
178942,327,2019/1/13,33.48666917,0.39417,0.5564477,0.53342175,0.56784445
178943,100056,2019/1/13,14.96259352,0.52268285,0.35631707,0.3695273,0.34712434
178944,320011,2019/1/13,12.69296741,0.57781005,0.5228878,0.457943,0.5347501
178945,960,2019/1/13,34.375,0.27120468,0.40776062,0.36020172,0.40609387
178946,2305,2019/1/13,29.96742671,0.55038136,0.2445339,0.30814016,0.23053229
178947,2980,2019/1/13,32,0.89559954,0.44949612,0.48522642,0.44392955
178948,210003,2019/1/13,35.46356814,0.57798976,0.36493912,0.32830694,0.35529667
178949,590001,2019/1/13,27.14543115,0.70032567,0.21722385,0.23827593,0.20133571
178950,39,2019/1/13,18.71114379,1.3047751,0.3230529,0.37001804,0.3170502
178951,1938,2019/1/13,30.02701175,0.6747332,0.6541021,0.4641992,0.667653
178952,90015,2019/1/13,25.37559368,0.83111405,0.39039105,0.3532415,0.38287878
178953,180012,2019/1/13,32.19529376,0.79384154,0.5585857,0.40700167,0.56577516
178954,519025,2019/1/13,28.83785025,0.2648818,0.28584594,0.25709268,0.2745851
178955,483003,2019/1/13,14.6854633,0.53583413,0.22397086,0.23710474,0.20923568
178956,162214,2019/1/13,36.77510608,1.0016135,0.28774515,0.31030378,0.27578202
178957,884,2019/1/13,23.13364055,2.3874032,0.5094636,0.42280123,0.51454306
178958,161005,2019/1/13,36.92682299,0.31327233,0.32645002,0.29178804,0.32346097
178959,160607,2019/1/13,24.21546889,0.4039402,0.36652586,0.33652326,0.36126143
178960,1672,2019/1/13,24.15892673,0.8270071,0.33476785,0.35565877,0.32789576
178961,519673,2019/1/13,26.03901612,2.0530453,0.43926895,0.44183448,0.43881333
178962,450002,2019/1/13,25.81298526,0.78598225,0.5794689,0.42756826,0.5891819
178963,700003,2019/1/13,33.70770841,0.7735229,0.22452395,0.28977785,0.20805423
178964,513,2019/1/13,36.55737705,1.7548392,0.33934516,0.32100374,0.33182573
178965,160603,2019/1/13,25.00042941,0.6739301,0.34091428,0.37483016,0.33333477
